index,SKU Code,Design No.,Stock,Category,Size,Color
422,BTM041-PP-S,BTM041,51.0,PALAZZO,S,Grey
423,BTM041-PP-XL,BTM041,7.0,PALAZZO,XL,Grey
424,BTM041-PP-XS,BTM041,50.0,PALAZZO,XS,Grey
425,BTM041-PP-XXL,BTM041,7.0,PALAZZO,XXL,Grey
426,BTM041-PP-XXXL,BTM041,7.0,PALAZZO,XXXL,Grey
427,BTM042-PP-L,BTM042,3.0,PALAZZO,L,Mustard
428,BTM042-PP-M,BTM042,3.0,PALAZZO,M,Mustard
429,BTM042-PP-S,BTM042,29.0,PALAZZO,S,Mustard
430,BTM042-PP-XL,BTM042,3.0,PALAZZO,XL,Mustard
431,BTM042-PP-XS,BTM042,55.0,PALAZZO,XS,Mustard
432,BTM042-PP-XXL,BTM042,6.0,PALAZZO,XXL,Mustard
433,BTM042-PP-XXXL,BTM042,3.0,PALAZZO,XXXL,Mustard
434,BTM043-PP-L,BTM043,2.0,PALAZZO,L,Khaki
435,BTM043-PP-M,BTM043,2.0,PALAZZO,M,Khaki
436,BTM043-PP-S,BTM043,4.0,PALAZZO,S,Khaki
437,BTM043-PP-XL,BTM043,3.0,PALAZZO,XL,Khaki
438,BTM043-PP-XS,BTM043,8.0,PALAZZO,XS,Khaki
439,BTM043-PP-XXL,BTM043,3.0,PALAZZO,XXL,Khaki
440,BTM043-PP-XXXL,BTM043,3.0,PALAZZO,XXXL,Khaki
441,BTM044-PP-L,BTM044,2.0,PALAZZO,L,Maroon
442,BTM044-PP-M,BTM044,3.0,PALAZZO,M,Maroon
443,BTM044-PP-S,BTM044,5.0,PALAZZO,S,Maroon
444,BTM044-PP-XL,BTM044,2.0,PALAZZO,XL,Maroon
445,BTM044-PP-XS,BTM044,55.0,PALAZZO,XS,Maroon
446,BTM044-PP-XXL,BTM044,3.0,PALAZZO,XXL,Maroon
447,BTM044-PP-XXXL,BTM044,5.0,PALAZZO,XXXL,Maroon
448,BTM045-PP-L,BTM045,4.0,PALAZZO,L,Olive Green
449,BTM045-PP-M,BTM045,3.0,PALAZZO,M,Olive Green
450,BTM045-PP-S,BTM045,34.0,PALAZZO,S,Olive Green
451,BTM045-PP-XL,BTM045,4.0,PALAZZO,XL,Olive Green
452,BTM045-PP-XS,BTM045,26.0,PALAZZO,XS,Olive Green
453,BTM045-PP-XXL,BTM045,24.0,PALAZZO,XXL,Olive Green
454,BTM045-PP-XXXL,BTM045,6.0,PALAZZO,XXXL,Olive Green
455,BTM046-PP-L,BTM046,3.0,PALAZZO,L,Navy Blue
456,BTM046-PP-M,BTM046,10.0,PALAZZO,M,Navy Blue
457,BTM046-PP-S,BTM046,29.0,PALAZZO,S,Navy Blue
458,BTM046-PP-XL,BTM046,3.0,PALAZZO,XL,Navy Blue
459,BTM046-PP-XS,BTM046,27.0,PALAZZO,XS,Navy Blue
460,BTM046-PP-XXL,BTM046,2.0,PALAZZO,XXL,Navy Blue
461,BTM046-PP-XXXL,BTM046,3.0,PALAZZO,XXXL,Navy Blue
462,BTM047-PP-L,BTM047,3.0,PALAZZO,L,Pink
463,BTM047-PP-M,BTM047,10.0,PALAZZO,M,Pink
464,BTM047-PP-S,BTM047,15.0,PALAZZO,S,Pink
465,BTM047-PP-XL,BTM047,6.0,PALAZZO,XL,Pink
466,BTM047-PP-XS,BTM047,32.0,PALAZZO,XS,Pink
467,BTM047-PP-XXL,BTM047,11.0,PALAZZO,XXL,Pink
468,BTM047-PP-XXXL,BTM047,4.0,PALAZZO,XXXL,Pink
469,BTM048-PP-L,BTM048,3.0,PALAZZO,L,Green
470,BTM048-PP-M,BTM048,3.0,PALAZZO,M,Green
471,BTM048-PP-S,BTM048,6.0,PALAZZO,S,Green
472,BTM048-PP-XL,BTM048,2.0,PALAZZO,XL,Green
473,BTM048-PP-XS,BTM048,51.0,PALAZZO,XS,Green
474,BTM048-PP-XXL,BTM048,16.0,PALAZZO,XXL,Green
475,BTM048-PP-XXXL,BTM048,16.0,PALAZZO,XXXL,Green
476,BTM049-SHA-L,BTM049,19.0,SHARARA,L,TEAL BLUE 
477,BTM049-SHA-M,BTM049,22.0,SHARARA,M,TEAL BLUE 
478,BTM049-SHA-S,BTM049,29.0,SHARARA,S,TEAL BLUE 
479,BTM049-SHA-XL,BTM049,25.0,SHARARA,XL,TEAL BLUE 
480,BTM049-SHA-XXL,BTM049,28.0,SHARARA,XXL,TEAL BLUE 
481,BTM050-SHA-L,BTM050,20.0,SHARARA,L,Cream
482,BTM050-SHA-M,BTM050,25.0,SHARARA,M,Cream
483,BTM050-SHA-S,BTM050,26.0,SHARARA,S,Cream
484,BTM050-SHA-XL,BTM050,23.0,SHARARA,XL,Cream
485,BTM050-SHA-XXL,BTM050,25.0,SHARARA,XXL,Cream
486,BTM051-SHA-L,BTM051,28.0,SHARARA,L,Black
487,BTM051-SHA-M,BTM051,30.0,SHARARA,M,Black
488,BTM051-SHA-S,BTM051,34.0,SHARARA,S,Black
489,BTM051-SHA-XL,BTM051,32.0,SHARARA,XL,Black
490,BTM051-SHA-XXL,BTM051,35.0,SHARARA,XXL,Black
491,BTM052-SHA-L,BTM052,32.0,SHARARA,L,Pink
492,BTM052-SHA-M,BTM052,27.0,SHARARA,M,Pink
493,BTM052-SHA-S,BTM052,42.0,SHARARA,S,Pink
494,BTM052-SHA-XL,BTM052,37.0,SHARARA,XL,Pink
495,BTM052-SHA-XXL,BTM052,36.0,SHARARA,XXL,Pink
496,BTM053-SHA-L,BTM053,17.0,SHARARA,L,Red
497,BTM053-SHA-M,BTM053,34.0,SHARARA,M,Red
498,BTM053-SHA-S,BTM053,41.0,SHARARA,S,Red
499,BTM053-SHA-XL,BTM053,36.0,SHARARA,XL,Red
500,BTM053-SHA-XXL,BTM053,39.0,SHARARA,XXL,Red
501,BTM054-SK-L,BTM054,31.0,SKIRT,L,Black
502,BTM054-SK-M,BTM054,35.0,SKIRT,M,Black
503,BTM054-SK-S,BTM054,37.0,SKIRT,S,Black
504,BTM054-SK-XL,BTM054,36.0,SKIRT,XL,Black
505,BTM054-SK-XXL,BTM054,38.0,SKIRT,XXL,Black
506,BTM055-SK-L,BTM055,31.0,SKIRT,L,OFF WHITE
507,BTM055-SK-M,BTM055,33.0,SKIRT,M,OFF WHITE
508,BTM055-SK-S,BTM055,36.0,SKIRT,S,OFF WHITE
509,BTM055-SK-XL,BTM055,36.0,SKIRT,XL,OFF WHITE
510,BTM055-SK-XXL,BTM055,36.0,SKIRT,XXL,OFF WHITE
511,BTM056-SHA-L,BTM056,21.0,SHARARA,L,Black
512,BTM056-SHA-M,BTM056,31.0,SHARARA,M,Black
513,BTM056-SHA-S,BTM056,32.0,SHARARA,S,Black
514,BTM056-SHA-XL,BTM056,31.0,SHARARA,XL,Black
515,BTM056-SHA-XXL,BTM056,31.0,SHARARA,XXL,Black
516,BTM057-SHA-L,BTM057,30.0,SHARARA,L,Navy Blue
517,BTM057-SHA-M,BTM057,30.0,SHARARA,M,Navy Blue
518,BTM057-SHA-S,BTM057,31.0,SHARARA,S,Navy Blue
519,BTM057-SHA-XL,BTM057,33.0,SHARARA,XL,Navy Blue
520,BTM057-SHA-XXL,BTM057,31.0,SHARARA,XXL,Navy Blue
521,BTM058-SHA-L,BTM058,26.0,SHARARA,L,Cream
522,BTM058-SHA-M,BTM058,28.0,SHARARA,M,Cream
523,BTM058-SHA-S,BTM058,33.0,SHARARA,S,Cream
524,BTM058-SHA-XL,BTM058,30.0,SHARARA,XL,Cream
525,BTM058-SHA-XXL,BTM058,30.0,SHARARA,XXL,Cream
526,BTM059-SK-L,BTM059,29.0,SKIRT,L,OFF WHITE
527,BTM059-SK-M,BTM059,32.0,SKIRT,M,OFF WHITE
528,BTM059-SK-S,BTM059,34.0,SKIRT,S,OFF WHITE
529,BTM059-SK-XL,BTM059,32.0,SKIRT,XL,OFF WHITE
530,BTM059-SK-XXL,BTM059,34.0,SKIRT,XXL,OFF WHITE
531,BTM060-SK-L,BTM060,33.0,SKIRT,L,Black
532,BTM060-SK-M,BTM060,30.0,SKIRT,M,Black
533,BTM060-SK-S,BTM060,34.0,SKIRT,S,Black
534,BTM060-SK-XL,BTM060,33.0,SKIRT,XL,Black
535,BTM060-SK-XXL,BTM060,33.0,SKIRT,XXL,Black
536,CH201-RED-L,CH201,3.0,AN : LEGGINGS,L,Red
537,CH201-RED-M,CH201,3.0,AN : LEGGINGS,M,Red
538,CH201-RED-S,CH201,6.0,AN : LEGGINGS,S,Red
539,CH201-RED-XL,CH201,4.0,AN : LEGGINGS,XL,Red
540,CH201-RED-XXL,CH201,2.0,AN : LEGGINGS,XXL,Red
541,CH202-ORANGE-L,CH202,3.0,AN : LEGGINGS,L,Orange
542,CH202-ORANGE-M,CH202,8.0,AN : LEGGINGS,M,Orange
543,CH202-ORANGE-S,CH202,7.0,AN : LEGGINGS,S,Orange
544,CH202-ORANGE-XL,CH202,5.0,AN : LEGGINGS,XL,Orange
545,CH202-ORANGE-XXL,CH202,3.0,AN : LEGGINGS,XXL,Orange
546,,CH203,0.0,AN : LEGGINGS,FREE,Maroon
547,CH203-MAROON-L,CH203,6.0,AN : LEGGINGS,L,Maroon
548,CH203-MAROON-M,CH203,4.0,AN : LEGGINGS,M,Maroon
549,CH203-MAROON-S,CH203,2.0,AN : LEGGINGS,S,Maroon
550,CH203-MAROON-XL,CH203,3.0,AN : LEGGINGS,XL,Maroon
551,CH203-MAROON-XXL,CH203,2.0,AN : LEGGINGS,XXL,Maroon
552,CH204-PURPLE-L,CH204,3.0,AN : LEGGINGS,L,Purple
553,CH204-PURPLE-M,CH204,3.0,AN : LEGGINGS,M,Purple
554,CH204-PURPLE-S,CH204,5.0,AN : LEGGINGS,S,Purple
555,CH204-PURPLE-XL,CH204,2.0,AN : LEGGINGS,XL,Purple
556,CH204-PURPLE-XXL,CH204,2.0,AN : LEGGINGS,XXL,Purple
557,CH205-YELLOW-L,CH205,3.0,AN : LEGGINGS,L,Yellow
558,CH205-YELLOW-M,CH205,4.0,AN : LEGGINGS,M,Yellow
559,CH205-YELLOW-S,CH205,12.0,AN : LEGGINGS,S,Yellow
560,CH205-YELLOW-XL,CH205,5.0,AN : LEGGINGS,XL,Yellow
561,CH205-YELLOW-XXL,CH205,2.0,AN : LEGGINGS,XXL,Yellow
562,CH206-GREEN-L,CH206,5.0,AN : LEGGINGS,L,Green
563,CH206-GREEN-M,CH206,6.0,AN : LEGGINGS,M,Green
564,CH206-GREEN-S,CH206,10.0,AN : LEGGINGS,S,Green
565,CH206-GREEN-XL,CH206,5.0,AN : LEGGINGS,XL,Green
566,CH206-GREEN-XXL,CH206,2.0,AN : LEGGINGS,XXL,Green
567,CH207-PINK-L,CH207,3.0,AN : LEGGINGS,L,Pink
568,CH207-PINK-M,CH207,3.0,AN : LEGGINGS,M,Pink
569,CH207-PINK-S,CH207,5.0,AN : LEGGINGS,S,Pink
570,CH207-PINK-XL,CH207,2.0,AN : LEGGINGS,XL,Pink
571,CH207-PINK-XXL,CH207,2.0,AN : LEGGINGS,XXL,Pink
572,CH208-MUSTARD-L,CH208,7.0,AN : LEGGINGS,L,Mustard
573,CH208-MUSTARD-M,CH208,13.0,AN : LEGGINGS,M,Mustard
574,CH208-MUSTARD-S,CH208,7.0,AN : LEGGINGS,S,Mustard
575,CH208-MUSTARD-XL,CH208,4.0,AN : LEGGINGS,XL,Mustard
576,CH208-MUSTARD-XXL,CH208,4.0,AN : LEGGINGS,XXL,Mustard
577,CH209-BIEGE-L,CH209,3.0,AN : LEGGINGS,L,Beige
578,CH209-BIEGE-M,CH209,3.0,AN : LEGGINGS,M,Beige
579,CH209-BIEGE-S,CH209,4.0,AN : LEGGINGS,S,Beige
580,CH209-BIEGE-XL,CH209,4.0,AN : LEGGINGS,XL,Beige
581,CH209-BIEGE-XXL,CH209,2.0,AN : LEGGINGS,XXL,Beige
582,CH210-NAVY-L,CH210,2.0,AN : LEGGINGS,L,Navy Blue
583,CH210-NAVY-M,CH210,4.0,AN : LEGGINGS,M,Navy Blue
584,CH210-NAVY-S,CH210,3.0,AN : LEGGINGS,S,Navy Blue
585,CH210-NAVY-XL,CH210,2.0,AN : LEGGINGS,XL,Navy Blue
586,CH210-NAVY-XXL,CH210,3.0,AN : LEGGINGS,XXL,Navy Blue
587,CH211-BLACK-L,CH211,2.0,AN : LEGGINGS,L,Black
588,CH211-BLACK-M,CH211,5.0,AN : LEGGINGS,M,Black
589,CH211-BLACK-S,CH211,3.0,AN : LEGGINGS,S,Black
590,CH211-BLACK-XL,CH211,3.0,AN : LEGGINGS,XL,Black
591,CH211-BLACK-XXL,CH211,1.0,AN : LEGGINGS,XXL,Black
592,CH212-WHITE-L,CH212,2.0,AN : LEGGINGS,L,White
593,CH212-WHITE-M,CH212,2.0,AN : LEGGINGS,M,White
594,CH212-WHITE-S,CH212,2.0,AN : LEGGINGS,S,White
595,CH212-WHITE-XL,CH212,2.0,AN : LEGGINGS,XL,White
596,CH212-WHITE-XXL,CH212,1.0,AN : LEGGINGS,XXL,White
597,CH213-BROWN-L,CH213,4.0,AN : LEGGINGS,L,Brown
598,CH213-BROWN-M,CH213,4.0,AN : LEGGINGS,M,Brown
599,CH213-BROWN-S,CH213,4.0,AN : LEGGINGS,S,Brown
600,CH213-BROWN-XL,CH213,3.0,AN : LEGGINGS,XL,Brown
601,CH213-BROWN-XXL,CH213,3.0,AN : LEGGINGS,XXL,Brown
602,J0001-DR-L,J0001,2.0,DRESS,L,Pink
603,J0001-DR-M,J0001,19.0,DRESS,M,Pink
604,J0001-DR-S,J0001,9.0,DRESS,S,Pink
605,J0001-DR-XL,J0001,26.0,DRESS,XL,Pink
606,J0001-DR-XS,J0001,42.0,DRESS,XS,Pink
607,J0001-DR-XXL,J0001,20.0,DRESS,XXL,Pink
608,J0001-DR-XXXL,J0001,14.0,DRESS,XXXL,Pink
609,J0002-SKD-L,J0002,93.0,KURTA SET,L,Peach
610,J0002-SKD-M,J0002,82.0,KURTA SET,M,Peach
611,J0002-SKD-S,J0002,165.0,KURTA SET,S,Peach
612,J0002-SKD-XL,J0002,62.0,KURTA SET,XL,Peach
613,J0002-SKD-XS,J0002,97.0,KURTA SET,XS,Peach
614,J0002-SKD-XXL,J0002,73.0,KURTA SET,XXL,Peach
615,J0002-SKD-XXXL,J0002,7.0,KURTA SET,XXXL,Peach
616,J0003-SET-L,J0003,3.0,KURTA SET,L,Mustard
617,J0003-SET-M,J0003,7.0,KURTA SET,M,Mustard
618,J0003-SET-S,J0003,9.0,KURTA SET,S,Mustard
619,J0003-SET-XL,J0003,5.0,KURTA SET,XL,Mustard
620,J0003-SET-XS,J0003,13.0,KURTA SET,XS,Mustard
621,J0003-SET-XXL,J0003,3.0,KURTA SET,XXL,Mustard
622,J0003-SET-XXXL,J0003,9.0,KURTA SET,XXXL,Mustard
623,J0004-SKD-L,J0004,57.0,KURTA SET,L,Grey
624,J0004-SKD-M,J0004,61.0,KURTA SET,M,Grey
625,J0004-SKD-S,J0004,58.0,KURTA SET,S,Grey
626,J0004-SKD-XL,J0004,18.0,KURTA SET,XL,Grey
627,J0004-SKD-XS,J0004,53.0,KURTA SET,XS,Grey
628,J0004-SKD-XXL,J0004,11.0,KURTA SET,XXL,Grey
629,J0004-SKD-XXXL,J0004,33.0,KURTA SET,XXXL,Grey
630,J0005-DR-L,J0005,20.0,DRESS,L,Light Green
631,J0005-DR-M,J0005,49.0,DRESS,M,Light Green
632,J0005-DR-S,J0005,29.0,DRESS,S,Light Green
633,J0005-DR-XL,J0005,31.0,DRESS,XL,Light Green
634,J0005-DR-XS,J0005,45.0,DRESS,XS,Light Green
635,J0005-DR-XXL,J0005,30.0,DRESS,XXL,Light Green
636,J0005-DR-XXXL,J0005,73.0,DRESS,XXXL,Light Green
637,J0006-SET-L,J0006,132.0,DRESS,L,Mustard
638,J0006-SET-M,J0006,86.0,DRESS,M,Mustard
639,J0006-SET-S,J0006,51.0,DRESS,S,Mustard
640,J0006-SET-XL,J0006,23.0,DRESS,XL,Mustard
641,J0006-SET-XS,J0006,149.0,DRESS,XS,Mustard
642,J0006-SET-XXL,J0006,35.0,DRESS,XXL,Mustard
643,J0006-SET-XXXL,J0006,33.0,DRESS,XXXL,Mustard
644,J0007-SKD-L,J0007,11.0,KURTA SET,L,Red
645,J0007-SKD-M,J0007,6.0,KURTA SET,M,Red
646,J0007-SKD-S,J0007,31.0,KURTA SET,S,Red
647,J0007-SKD-XL,J0007,13.0,KURTA SET,XL,Red
648,J0007-SKD-XS,J0007,89.0,KURTA SET,XS,Red
649,J0007-SKD-XXL,J0007,19.0,KURTA SET,XXL,Red
650,J0007-SKD-XXXL,J0007,45.0,KURTA SET,XXXL,Red
651,J0008-SKD-L,J0008,89.0,KURTA SET,L,Mustard
652,J0008-SKD-M,J0008,29.0,KURTA SET,M,Mustard
653,J0008-SKD-S,J0008,171.0,KURTA SET,S,Mustard
654,J0008-SKD-XL,J0008,318.0,KURTA SET,XL,Mustard
655,J0008-SKD-XS,J0008,161.0,KURTA SET,XS,Mustard
656,J0008-SKD-XXL,J0008,28.0,KURTA SET,XXL,Mustard
657,J0008-SKD-XXXL,J0008,51.0,KURTA SET,XXXL,Mustard
658,J0009-SKD-L,J0009,30.0,KURTA SET,L,Pink
659,J0009-SKD-M,J0009,88.0,KURTA SET,M,Pink
660,J0009-SKD-S,J0009,44.0,KURTA SET,S,Pink
661,J0009-SKD-XL,J0009,34.0,KURTA SET,XL,Pink
662,J0009-SKD-XS,J0009,64.0,KURTA SET,XS,Pink
663,J0009-SKD-XXL,J0009,13.0,KURTA SET,XXL,Pink
664,J0009-SKD-XXXL,J0009,26.0,KURTA SET,XXXL,Pink
665,J0010-LCD-L,J0010,11.0,LEHENGA CHOLI,L,Peach
666,J0010-LCD-M,J0010,3.0,LEHENGA CHOLI,M,Peach
667,J0010-LCD-S,J0010,14.0,LEHENGA CHOLI,S,Peach
668,J0010-LCD-XL,J0010,10.0,LEHENGA CHOLI,XL,Peach
669,J0010-LCD-XS,J0010,7.0,LEHENGA CHOLI,XS,Peach
670,J0010-LCD-XXL,J0010,37.0,LEHENGA CHOLI,XXL,Peach
671,J0010-LCD-XXXL,J0010,45.0,LEHENGA CHOLI,XXXL,Peach
672,J0011-LCD-L,J0011,71.0,LEHENGA CHOLI,L,Pink
673,J0011-LCD-M,J0011,13.0,LEHENGA CHOLI,M,Pink
674,J0011-LCD-S,J0011,9.0,LEHENGA CHOLI,S,Pink
675,J0011-LCD-XL,J0011,3.0,LEHENGA CHOLI,XL,Pink
676,J0011-LCD-XS,J0011,7.0,LEHENGA CHOLI,XS,Pink
677,J0011-LCD-XXL,J0011,41.0,LEHENGA CHOLI,XXL,Pink
678,J0011-LCD-XXXL,J0011,29.0,LEHENGA CHOLI,XXXL,Pink
679,J0012-SKD-L,J0012,10.0,KURTA SET,L,Green
680,J0012-SKD-M,J0012,57.0,KURTA SET,M,Green
681,J0012-SKD-S,J0012,136.0,KURTA SET,S,Green
682,J0012-SKD-XL,J0012,25.0,KURTA SET,XL,Green
683,J0012-SKD-XS,J0012,93.0,KURTA SET,XS,Green
684,J0012-SKD-XXL,J0012,22.0,KURTA SET,XXL,Green
685,J0012-SKD-XXXL,J0012,69.0,KURTA SET,XXXL,Green
686,J0013-SKD-L,J0013,7.0,KURTA SET,L,Light Green
687,J0013-SKD-M,J0013,4.0,KURTA SET,M,Light Green
688,J0013-SKD-S,J0013,8.0,KURTA SET,S,Light Green
689,J0013-SKD-XL,J0013,4.0,KURTA SET,XL,Light Green
690,J0013-SKD-XS,J0013,17.0,KURTA SET,XS,Light Green
691,J0013-SKD-XXL,J0013,5.0,KURTA SET,XXL,Light Green
692,J0013-SKD-XXXL,J0013,6.0,KURTA SET,XXXL,Light Green
693,J0014-LCD-L,J0014,28.0,LEHENGA CHOLI,L,Mustard
694,J0014-LCD-M,J0014,4.0,LEHENGA CHOLI,M,Mustard
695,J0014-LCD-S,J0014,70.0,LEHENGA CHOLI,S,Mustard
696,J0014-LCD-XL,J0014,27.0,LEHENGA CHOLI,XL,Mustard
697,J0014-LCD-XS,J0014,17.0,LEHENGA CHOLI,XS,Mustard
698,J0014-LCD-XXL,J0014,29.0,LEHENGA CHOLI,XXL,Mustard
699,J0014-LCD-XXXL,J0014,72.0,LEHENGA CHOLI,XXXL,Mustard
700,J0015-DR-L,J0015,0.0,DRESS,L,Light Pink
701,J0015-DR-M,J0015,1.0,DRESS,M,Light Pink
702,J0015-DR-S,J0015,3.0,DRESS,S,Light Pink
703,J0015-DR-XL,J0015,2.0,DRESS,XL,Light Pink
704,J0015-DR-XS,J0015,4.0,DRESS,XS,Light Pink
705,J0015-DR-XXL,J0015,0.0,DRESS,XXL,Light Pink
706,J0015-DR-XXXL,J0015,0.0,DRESS,XXXL,Light Pink
707,J0016-DR-L,J0016,2.0,DRESS,L,Mustard
708,J0016-DR-M,J0016,2.0,DRESS,M,Mustard
709,J0016-DR-S,J0016,2.0,DRESS,S,Mustard
710,J0016-DR-XL,J0016,1.0,DRESS,XL,Mustard
711,J0016-DR-XS,J0016,2.0,DRESS,XS,Mustard
712,J0016-DR-XXL,J0016,2.0,DRESS,XXL,Mustard
713,J0016-DR-XXXL,J0016,1.0,DRESS,XXXL,Mustard
714,J0019-SET-L,J0019,0.0,SET,L,Red
715,J0019-SET-M,J0019,0.0,SET,M,Red
716,J0019-SET-S,J0019,4.0,SET,S,Red
717,J0019-SET-XS,J0019,9.0,SET,XS,Red
718,J0019-SET-XXL,J0019,1.0,SET,XXL,Red
719,J0019-SET-XXXL,J0019,1.0,SET,XXXL,Red
720,J0020-SET-L,J0020,2.0,SET,L,Yellow
721,J0020-SET-M,J0020,3.0,SET,M,Yellow
722,J0020-SET-S,J0020,4.0,SET,S,Yellow
723,J0020-SET-XL,J0020,3.0,SET,XL,Yellow
724,J0020-SET-XS,J0020,11.0,SET,XS,Yellow
725,J0020-SET-XXL,J0020,3.0,SET,XXL,Yellow
726,J0020-SET-XXXL,J0020,3.0,SET,XXXL,Yellow
727,J0021-TP-L,J0021,0.0,TOP,L,Red
728,J0021-TP-M,J0021,1.0,TOP,M,Red
729,J0021-TP-S,J0021,1.0,TOP,S,Red
730,J0021-TP-XL,J0021,0.0,TOP,XL,Red
731,J0021-TP-XS,J0021,3.0,TOP,XS,Red
732,J0021-TP-XXL,J0021,1.0,TOP,XXL,Red
733,J0021-TP-XXXL,J0021,1.0,TOP,XXXL,Red
734,J0022-KR-L,J0022,2.0,KURTA,L,Lemon Yellow
735,J0022-KR-S,J0022,1.0,KURTA,S,Lemon Yellow
736,J0022-KR-XS,J0022,2.0,KURTA,XS,Lemon Yellow
737,J0022-KR-XXXL,J0022,2.0,KURTA,XXXL,Lemon Yellow
738,J0023-TP-L,J0023,4.0,TOP,L,Turquoise Blue
739,J0023-TP-M,J0023,2.0,TOP,M,Turquoise Blue
740,J0023-TP-S,J0023,6.0,TOP,S,Turquoise Blue
741,J0023-TP-XL,J0023,3.0,TOP,XL,Turquoise Blue
742,J0023-TP-XS,J0023,4.0,TOP,XS,Turquoise Blue
743,J0023-TP-XXL,J0023,6.0,TOP,XXL,Turquoise Blue
744,J0023-TP-XXXL,J0023,1.0,TOP,XXXL,Turquoise Blue
745,J0024-KR-L,J0024,135.0,KURTA,L,Sea Green
746,J0024-KR-M,J0024,94.0,KURTA,M,Sea Green
747,J0024-KR-S,J0024,176.0,KURTA,S,Sea Green
748,J0024-KR-XL,J0024,83.0,KURTA,XL,Sea Green
749,J0024-KR-XS,J0024,151.0,KURTA,XS,Sea Green
750,J0024-KR-XXL,J0024,92.0,KURTA,XXL,Sea Green
751,J0024-KR-XXXL,J0024,63.0,KURTA,XXXL,Sea Green
752,J0025-DR-L,J0025,1.0,DRESS,L,Sea Green
753,J0025-DR-M,J0025,0.0,DRESS,M,Sea Green
754,J0025-DR-S,J0025,4.0,DRESS,S,Sea Green
755,J0025-DR-XL,J0025,0.0,DRESS,XL,Sea Green
756,J0025-DR-XS,J0025,7.0,DRESS,XS,Sea Green
757,J0025-DR-XXL,J0025,3.0,DRESS,XXL,Sea Green
758,J0025-DR-XXXL,J0025,4.0,DRESS,XXXL,Sea Green
759,J0026-KR-L,J0026,1.0,KURTA,L,Turquoise Green
760,J0026-KR-M,J0026,1.0,KURTA,M,Turquoise Green
761,J0026-KR-S,J0026,0.0,KURTA,S,Turquoise Green
762,J0026-KR-XL,J0026,0.0,KURTA,XL,Turquoise Green
763,J0026-KR-XS,J0026,3.0,KURTA,XS,Turquoise Green
764,J0026-KR-XXL,J0026,1.0,KURTA,XXL,Turquoise Green
765,J0026-KR-XXXL,J0026,0.0,KURTA,XXXL,Turquoise Green
766,J0027-SET-L,J0027,0.0,SET,L,Turquoise Green
767,J0027-SET-M,J0027,0.0,SET,M,Turquoise Green
768,J0027-SET-S,J0027,0.0,SET,S,Turquoise Green
769,J0027-SET-XL,J0027,1.0,SET,XL,Turquoise Green
770,J0027-SET-XS,J0027,0.0,SET,XS,Turquoise Green
771,J0027-SET-XXL,J0027,0.0,SET,XXL,Turquoise Green
772,J0027-SET-XXXL,J0027,0.0,SET,XXXL,Turquoise Green
773,J0028-KR-L,J0028,2.0,KURTA,L,Red
774,J0028-KR-M,J0028,0.0,KURTA,M,Red
775,J0028-KR-S,J0028,1.0,KURTA,S,Red
776,J0028-KR-XL,J0028,1.0,KURTA,XL,Red
777,J0028-KR-XS,J0028,4.0,KURTA,XS,Red
778,J0028-KR-XXL,J0028,1.0,KURTA,XXL,Red
779,J0028-KR-XXXL,J0028,1.0,KURTA,XXXL,Red
780,J0029-KR-S,J0029,1.0,KURTA,S,Pink
781,J0029-KR-XS,J0029,0.0,KURTA,XS,Pink
782,J0029-KR-XXL,J0029,0.0,KURTA,XXL,Pink
783,J0029-KR-XXXL,J0029,1.0,KURTA,XXXL,Pink
784,J0030-TP-L,J0030,1.0,TOP,L,Dark Green
785,J0030-TP-M,J0030,1.0,TOP,M,Dark Green
786,J0030-TP-S,J0030,0.0,TOP,S,Dark Green
787,J0030-TP-XS,J0030,0.0,TOP,XS,Dark Green
788,J0030-TP-XXL,J0030,0.0,TOP,XXL,Dark Green
789,J0030-TP-XXXL,J0030,1.0,TOP,XXXL,Dark Green
790,J0031-TP-XS,J0031,0.0,TOP,XS,Turquoise Green
791,J0033-KR-L,J0033,0.0,KURTA,L,LEMON 
792,J0033-KR-M,J0033,4.0,KURTA,M,LEMON 
793,J0033-KR-S,J0033,9.0,KURTA,S,LEMON 
794,J0033-KR-XL,J0033,3.0,KURTA,XL,LEMON 
795,J0033-KR-XS,J0033,9.0,KURTA,XS,LEMON 
796,J0033-KR-XXL,J0033,3.0,KURTA,XXL,LEMON 
797,J0033-KR-XXXL,J0033,4.0,KURTA,XXXL,LEMON 
798,J0034-SET-L,J0034,2.0,KURTA SET,L,LEMON
799,J0034-SET-M,J0034,47.0,KURTA SET,M,LEMON
800,J0034-SET-S,J0034,34.0,KURTA SET,S,LEMON
801,J0034-SET-XL,J0034,3.0,KURTA SET,XL,LEMON
802,J0034-SET-XS,J0034,56.0,KURTA SET,XS,LEMON
803,J0034-SET-XXL,J0034,4.0,KURTA SET,XXL,LEMON
804,J0034-SET-XXXL,J0034,4.0,KURTA SET,XXXL,LEMON
805,J0035-KR-M,J0035,2.0,KURTA,M,Lemon Yellow
806,J0035-KR-S,J0035,5.0,KURTA,S,Lemon Yellow
807,J0035-KR-XL,J0035,2.0,KURTA,XL,Lemon Yellow
808,J0035-KR-XS,J0035,6.0,KURTA,XS,Lemon Yellow
809,J0035-KR-XXXL,J0035,2.0,KURTA,XXXL,Lemon Yellow
810,J0036-TP-L,J0036,0.0,TOP,L,Grey
