,start_date,end_date,data_points_count
ALGRW,2018-08-13 08:06:00,2020-04-20 17:40:00,1982.0
ALGT,2015-09-29 09:30:00,2020-08-18 16:00:00,236305.0
ALIM,2015-09-29 09:30:00,2020-08-18 15:59:00,140642.0
ALIN.A,2015-09-29 09:33:00,2020-08-17 16:02:00,39429.0
ALIN.B,2015-09-29 09:57:00,2020-08-17 15:09:00,39508.0
ALIN.E,2018-01-25 08:52:00,2020-08-17 15:54:00,24390.0
ALJ,2015-09-29 09:30:00,2017-06-30 18:08:00,149686.0
ALJJ,2015-09-29 11:03:00,2020-08-18 16:00:00,47140.0
ALK,2015-09-29 09:30:00,2020-08-18 16:00:00,477063.0
ALKS,2015-09-29 09:30:00,2020-08-18 16:00:00,431584.0
ALL,2015-09-29 09:30:00,2020-08-18 16:00:00,476731.0
ALL.A,2015-09-29 09:32:00,2020-01-14 16:03:00,23809.0
ALL.B,2015-09-29 09:30:00,2020-08-17 15:56:00,68120.0
ALL.C,2015-09-29 09:32:00,2018-10-12 16:04:00,27223.0
ALL.D,2015-09-29 09:31:00,2019-10-14 15:59:00,15429.0
ALL.E,2015-09-29 09:32:00,2019-10-14 16:01:00,62037.0
ALL.F,2015-09-29 10:25:00,2019-10-14 16:01:00,23495.0
ALL.G,2018-03-27 14:18:00,2020-08-17 15:52:00,40981.0
ALL.H,2019-08-09 09:31:00,2020-08-17 16:18:00,33024.0
ALL.I,2019-11-13 09:30:00,2020-08-17 15:55:00,12841.0
ALLB,2015-09-29 11:29:00,2015-10-09 16:00:00,110.0
ALLE,2015-09-29 09:30:00,2020-08-18 16:10:00,417626.0
ALLI,,,
ALLK,2018-07-19 12:11:00,2020-08-18 16:00:00,117967.0
ALLO,2018-10-11 11:12:00,2020-08-18 16:00:00,134400.0
ALLT,2015-09-29 09:34:00,2020-08-18 16:00:00,118623.0
ALLY,2015-09-29 09:30:00,2020-08-18 16:19:00,481187.0
ALLY.A,2015-09-29 09:43:00,2020-08-17 16:00:00,166329.0
ALLY.B,2015-09-29 09:30:00,2016-05-13 16:15:00,9439.0
ALM,,,
ALN,2015-09-29 11:20:00,2018-09-28 19:57:00,24735.0
ALNA,2017-11-02 07:49:00,2020-08-18 16:19:00,79560.0
ALNC,,,
ALNY,2015-09-29 07:37:00,2020-08-18 16:00:00,420436.0
ALO,2015-09-29 09:30:00,2020-06-30 17:31:00,151638.0
ALOG,2018-01-04 09:30:00,2018-06-22 16:03:00,22328.0
ALOT,2015-09-29 09:37:00,2020-08-18 16:00:00,36605.0
ALP.O,2015-09-30 15:20:00,2017-10-10 15:56:00,2553.0
ALP.Q,2017-09-12 09:32:00,2020-08-17 15:59:00,24798.0
ALPN,2015-09-29 09:30:00,2020-08-18 16:00:00,73955.0
ALQA,2015-09-29 09:30:00,2019-05-03 19:57:00,69299.0
ALR,2015-09-29 09:30:00,2017-10-02 16:11:00,163210.0
ALR.B,2015-09-29 09:31:00,2017-10-02 10:56:00,3132.0
ALRM,2015-09-29 09:30:00,2020-08-18 16:00:00,332712.0
ALRN,2017-06-29 11:22:00,2020-08-18 16:18:00,75200.0
ALRS,2015-09-30 12:07:00,2020-08-18 16:00:00,12242.0
ALSK,2015-09-29 09:30:00,2020-08-18 16:00:00,111902.0
ALSN,2015-09-29 09:30:00,2020-08-18 16:10:00,450104.0
ALT,2015-09-29 09:30:00,2020-08-18 16:14:00,245735.0
ALTA,2020-01-02 09:30:00,2020-08-18 16:00:00,9067.0
ALTE,,,
ALTG,2019-04-25 13:56:00,2020-08-18 16:00:00,23026.0
ALTH,,,
ALTI,2015-09-29 11:03:00,2016-11-16 11:45:00,467.0
ALTM,2018-11-12 09:28:00,2020-08-18 16:00:00,100849.0
ALTR,2017-11-01 10:36:00,2020-08-18 16:00:00,162409.0
ALTV,2015-09-29 09:30:00,2015-12-21 15:59:00,1732.0
ALU,2015-09-29 08:13:00,2016-02-24 19:38:00,32923.0
ALUS,2020-01-10 09:34:00,2020-08-18 15:55:00,1950.0
ALUS.U,2019-11-26 10:18:00,2020-04-20 11:18:00,603.0
ALV,2015-09-29 05:08:00,2020-08-18 16:00:00,391920.0
ALVR,2020-07-30 10:59:00,2020-08-18 16:00:00,4006.0
ALX,2015-09-29 09:31:00,2020-08-18 16:00:00,23591.0
ALXA,2015-09-29 10:15:00,2016-06-21 08:49:00,11596.0
ALXN,2015-09-29 09:30:00,2020-08-18 16:00:00,473332.0
ALXO,2020-07-17 10:54:00,2020-08-18 16:00:00,3559.0
ALY,,,
ALYA,2015-09-29 09:30:00,2020-08-18 15:59:00,30634.0
ALZH,,,
AM,2015-09-29 09:30:00,2020-08-18 16:01:00,379893.0
AMAG,2015-09-29 09:30:00,2020-08-18 16:00:00,392172.0
AMAL,2018-08-09 11:06:00,2020-08-18 16:00:00,46766.0
AMAP,,,
AMAT,2015-09-29 09:11:00,2020-08-18 16:17:00,524159.0
AMB,,,
AMBA,2015-09-29 07:01:00,2020-08-18 16:00:00,423845.0
AMBC,2015-09-29 09:30:00,2020-08-18 16:00:00,298645.0
AMBCW,2019-07-01 09:30:00,2020-01-31 14:59:00,913.0
AMBI,,,
AMBO,2018-06-01 09:29:00,2020-08-18 15:59:00,12982.0
AMBR,2015-09-29 09:30:00,2019-07-01 18:57:00,142146.0
AMBT,,,
AMC,2015-09-29 09:30:00,2020-08-18 16:20:00,437172.0
AMCC,2015-09-29 09:30:00,2017-01-26 18:08:00,93816.0
AMCI,2018-11-16 10:48:00,2020-08-14 10:59:00,3409.0
AMCIU,2018-11-16 10:48:00,2020-08-18 15:58:00,767.0
AMCIW,2019-01-24 14:19:00,2020-08-18 15:46:00,3469.0
AMCN,2015-09-29 09:30:00,2019-06-12 16:00:00,128369.0
AMCP,,,
AMCR,2015-09-29 09:30:00,2020-08-18 16:54:00,416870.0
AMCS,,,
AMCX,2015-09-29 09:30:00,2020-08-18 16:00:00,414829.0
AMD,2015-09-29 07:59:00,2020-08-18 16:19:00,778574.0
AMDA,2015-09-29 09:30:00,2018-11-02 17:43:00,129941.0
AME,2015-09-29 09:30:00,2020-08-18 16:00:00,457422.0
AMED,2015-09-29 09:30:00,2020-08-18 16:00:00,309997.0
AMEH,2015-10-01 13:15:00,2020-08-18 16:00:00,62335.0
AMFI,,,
AMFW,2015-09-29 08:43:00,2017-10-06 16:01:00,66489.0
AMG,2015-09-29 09:30:00,2020-08-18 16:00:00,375793.0
AMGN,2015-09-29 07:10:00,2020-08-18 16:00:00,492779.0
AMGP,2017-05-04 10:41:00,2019-03-12 17:53:00,129788.0
AMH,2015-09-29 09:30:00,2020-08-18 16:00:00,457833.0
AMH.A,2015-09-29 09:43:00,2017-10-02 15:47:00,5838.0
AMH.B,2015-09-29 09:55:00,2017-10-02 15:50:00,4309.0
AMH.C,2015-09-29 09:30:00,2018-04-04 15:56:00,4749.0
AMH.D,2016-05-25 09:32:00,2020-08-17 15:52:00,28256.0
AMH.E,2016-06-30 09:31:00,2020-08-17 15:54:00,33140.0
AMH.F,2017-04-26 09:32:00,2020-08-17 13:01:00,16392.0
AMH.G,2017-07-19 09:36:00,2020-08-17 15:56:00,12963.0
AMH.H,2018-09-24 09:39:00,2020-08-17 15:59:00,10994.0
AMHC,2020-01-10 12:10:00,2020-08-17 11:56:00,295.0
AMHCU,2019-11-20 10:02:00,2020-08-12 10:59:00,651.0
AMHCW,2020-01-10 12:31:00,2020-08-17 13:47:00,155.0
AMIC,2015-09-30 09:30:00,2016-08-30 15:30:00,1275.0
AMID,2015-09-29 09:30:00,2019-07-22 16:01:00,152641.0
AMK,2019-07-18 10:27:00,2020-08-18 16:00:00,41703.0
AMKR,2015-09-29 09:30:00,2020-08-18 16:00:00,428891.0
AMLN,,,
AMM,,,
AMMA,2016-10-06 14:35:00,2019-02-01 17:31:00,40687.0
AMMD,,,
AMN,2015-09-29 09:22:00,2020-08-18 16:00:00,378899.0
AMNB,2015-09-29 09:30:00,2020-08-18 16:00:00,33831.0
AMOT,2015-09-29 09:30:00,2020-08-18 16:00:00,95642.0
AMOV,2015-09-29 09:30:00,2020-08-18 15:50:00,13147.0
AMP,2015-09-29 09:30:00,2020-08-18 16:03:00,451636.0
AMPE,2015-09-29 09:11:00,2020-08-18 16:18:00,282619.0
AMPH,2015-09-29 09:30:00,2020-08-18 16:00:00,276455.0
AMPL,,,
AMPY,2017-05-19 15:46:00,2020-08-18 16:57:00,71424.0
AMR,2017-04-28 11:03:00,2019-09-23 19:51:00,157854.0
AMRB,2015-09-29 09:08:00,2020-08-18 10:11:00,12393.0
AMRC,2015-09-29 09:30:00,2020-08-18 16:00:00,166188.0
AMRE,,,
AMRH,2016-11-22 09:30:00,2020-08-18 16:20:00,114511.0
AMRHW,2017-11-17 09:36:00,2020-08-18 15:47:00,2488.0
AMRI,2015-09-29 09:30:00,2017-08-31 18:02:00,125239.0
AMRK,2015-09-29 09:30:00,2020-08-18 16:00:00,40489.0
AMRN,2015-09-29 09:30:00,2020-08-18 16:21:00,467464.0
AMRS,2015-09-29 09:13:00,2020-08-18 16:00:00,355971.0
AMRWW,2017-04-28 10:18:00,2019-09-23 15:49:00,12349.0
AMRX,2018-05-07 09:37:00,2020-08-18 16:00:00,199306.0
AMS,2015-09-29 09:56:00,2020-08-18 15:59:00,22240.0
AMSC,2015-09-29 09:30:00,2020-08-18 16:00:00,190987.0
AMSF,2015-09-29 09:30:00,2020-08-18 16:00:00,153388.0
AMSG,2015-09-29 09:30:00,2016-12-01 17:35:00,103723.0
AMSGP,2015-09-29 16:15:00,2016-12-01 15:50:00,2090.0
AMSWA,2015-09-29 09:30:00,2020-08-18 16:06:00,141221.0
AMT,2015-09-29 09:30:00,2020-08-18 16:00:00,477228.0
AMT.A,2015-09-29 15:37:00,2017-05-12 15:52:00,4265.0
AMT.B,2015-09-29 10:32:00,2018-02-14 16:40:00,9803.0
AMTB,2018-08-29 09:33:00,2020-08-18 16:00:00,29564.0
AMTBB,2018-08-29 09:33:00,2020-08-18 12:48:00,2513.0
AMTC,2015-11-11 13:36:00,2016-09-30 15:26:00,23.0
AMTCP,2015-09-29 09:56:00,2016-10-06 14:36:00,39.0
AMTD,2015-09-29 09:30:00,2020-08-18 16:00:00,481779.0
AMTG,2015-09-29 09:30:00,2016-08-31 16:43:00,49350.0
AMTG.A,2015-09-29 09:30:00,2016-08-31 16:04:00,6239.0
AMTI,2020-06-05 11:51:00,2020-08-18 16:00:00,10683.0
AMTX,2015-09-29 09:30:00,2020-08-18 16:19:00,56671.0
AMWD,2015-09-29 09:30:00,2020-08-18 16:00:00,225615.0
AMX,2015-09-29 09:30:00,2020-08-18 16:00:00,463149.0
AMYT,2019-12-31 14:47:00,2020-08-18 16:00:00,671.0
AMZG,,,
AMZN,2015-09-29 04:37:00,2020-08-18 16:03:00,602789.0
AN,2015-09-29 09:30:00,2020-08-18 16:00:00,437885.0
ANAB,2017-01-26 10:30:00,2020-08-18 16:00:00,201324.0
ANAC,2015-09-29 09:30:00,2016-06-24 08:00:00,64509.0
ANAD,2015-09-29 09:30:00,2016-03-15 15:59:00,15160.0
ANAT,2015-09-29 09:30:00,2020-08-18 16:00:00,74532.0
ANCB,2015-09-29 09:30:00,2018-11-15 15:01:00,5957.0
ANCI,,,
ANCN,2019-02-12 10:02:00,2020-08-18 17:19:00,11252.0
ANCX,2015-09-29 09:30:00,2019-01-31 16:00:00,57519.0
ANDA,2019-03-06 09:45:00,2020-08-18 10:53:00,1415.0
ANDAR,2015-12-07 11:09:00,2020-08-18 15:22:00,3414.0
ANDAU,2015-11-25 10:51:00,2020-08-17 14:04:00,1316.0
ANDAW,2015-12-07 14:12:00,2020-08-18 15:55:00,4762.0
ANDE,2015-09-29 09:30:00,2020-08-18 16:00:00,209660.0
ANDV,2015-09-29 09:30:00,2018-09-28 19:27:00,290136.0
ANDX,2015-09-29 09:30:00,2019-07-26 16:05:00,269168.0
ANEN,,,
ANET,2015-09-29 09:30:00,2020-08-18 16:00:00,432073.0
ANF,2015-09-29 09:30:00,2020-08-18 16:00:00,480476.0
ANFI,2015-09-29 09:31:00,2019-12-19 18:44:00,145906.0
ANGI,2015-09-29 09:30:00,2020-08-18 16:21:00,367893.0
ANGN,,,
ANGO,2015-09-29 09:30:00,2020-08-18 16:00:00,259122.0
ANH,2015-09-29 09:30:00,2020-08-18 16:00:00,351035.0
ANH.A,2015-09-29 11:39:00,2020-08-17 12:01:00,7720.0
ANH.B,2015-09-29 11:58:00,2020-08-17 12:25:00,3668.0
ANH.C,2015-09-29 15:33:00,2020-08-17 15:59:00,11719.0
ANIK,2015-09-29 09:30:00,2020-08-18 16:00:00,205723.0
ANIP,2015-09-29 09:30:00,2020-08-18 16:00:00,197461.0
ANIX,2015-09-29 10:50:00,2020-08-18 16:00:00,97039.0
ANLY,,,
ANN,,,
ANNB,,,
ANNX,2020-07-24 13:23:00,2020-08-18 16:00:00,3446.0
ANO,,,
ANPC,2020-01-30 13:54:00,2020-08-18 16:00:00,2893.0
ANR,,,
ANSS,2015-09-29 09:30:00,2020-08-18 16:00:00,368568.0
ANST,,,
ANTE,2015-09-29 09:30:00,2020-08-18 16:29:00,137910.0
ANTM,2015-09-29 09:30:00,2020-08-18 16:00:00,466150.0
ANTP,,,
ANTX,2015-09-29 11:06:00,2018-04-30 16:04:00,16495.0
ANV,,,
ANVGQ,2015-09-29 09:30:00,2015-10-22 14:50:00,377.0
ANVS,2020-01-29 10:30:00,2020-08-18 16:00:00,10515.0
ANW,2015-09-29 09:30:00,2018-11-05 11:05:00,177567.0
ANX,,,
ANY,2015-09-29 09:30:00,2020-08-18 16:00:00,174077.0
AOB,,,
AOBC,2015-09-29 09:30:00,2020-05-29 19:58:00,423492.0
AOC,,,
AOD,2015-09-29 09:30:00,2020-08-18 16:00:00,236927.0
AOI,2015-09-29 09:30:00,2018-09-11 19:58:00,73533.0
AOL,,,
AON,2015-09-29 09:30:00,2020-08-18 16:03:00,448615.0
AONE,,,
AOS,2015-09-29 09:30:00,2020-08-18 16:10:00,443873.0
AOSL,2015-09-29 09:30:00,2020-08-18 16:00:00,175662.0
AP,2015-09-29 09:30:00,2020-08-18 16:04:00,77744.0
APA,2015-09-29 07:59:00,2020-08-18 16:10:00,504516.0
APAC,,,
APAGF,,,
APAM,2015-09-29 09:30:00,2020-08-18 16:00:00,350539.0
APB,2015-09-29 11:38:00,2019-01-23 15:59:00,9493.0
APC,2015-09-29 08:43:00,2019-08-02 16:36:00,384574.0
APD,2015-09-29 09:30:00,2020-08-18 16:00:00,451241.0
APDN,2015-09-29 09:30:00,2020-08-18 16:00:00,137722.0
APDNW,2015-09-29 09:31:00,2019-11-18 15:55:00,6531.0
APEI,2015-09-29 09:30:00,2020-08-18 16:00:00,167982.0
APEN,2015-09-29 09:30:00,2020-08-18 15:50:00,54693.0
APEX,2015-09-29 09:30:00,2020-08-18 16:50:00,93203.0
APF,2015-09-29 09:30:00,2019-04-05 16:02:00,22980.0
APFC,,,
APFH,2016-07-15 09:47:00,2017-06-07 18:20:00,61232.0
APG,2017-10-05 15:44:00,2020-08-18 16:43:00,33996.0
APH,2015-09-29 09:30:00,2020-08-18 16:00:00,457288.0
APHA,2015-10-19 13:17:00,2020-08-18 16:00:00,325382.0
APHB,2015-09-29 09:39:00,2019-05-09 19:49:00,96692.0
API,2020-06-26 11:43:00,2020-08-18 16:00:00,13097.0
APIC,2015-09-29 09:30:00,2016-11-09 16:10:00,54302.0
APKT,,,
APL,,,
APLE,2015-09-29 09:30:00,2020-08-18 16:08:00,438289.0
APLP,2018-03-15 09:30:00,2018-04-26 17:03:00,3954.0
APLS,2017-11-09 11:18:00,2020-08-18 16:00:00,171452.0
APLT,2019-05-14 10:57:00,2020-08-18 16:38:00,39868.0
APM,2018-12-18 12:17:00,2020-08-18 15:59:00,11026.0
APO,2015-09-29 09:30:00,2020-08-18 16:00:00,405204.0
APO.A,2017-03-09 09:30:00,2020-08-17 16:00:00,36751.0
APO.B,2018-03-26 09:30:00,2020-08-17 15:41:00,29443.0
APOG,2015-09-29 09:30:00,2020-08-18 16:00:00,284588.0
APOL,2015-09-29 09:30:00,2017-02-01 10:47:00,105045.0
APOP,2016-08-01 05:23:00,2020-08-18 15:59:00,56644.0
APOPW,2016-07-29 10:50:00,2020-08-18 15:55:00,2755.0
APP,2015-09-29 09:30:00,2015-10-05 04:41:00,846.0
APPF,2015-09-29 09:30:00,2020-08-18 16:00:00,168894.0
APPN,2017-05-25 11:12:00,2020-08-18 16:00:00,247543.0
APPS,2015-09-29 09:05:00,2020-08-18 16:22:00,295618.0
APPX,,,
APPY,2015-09-29 09:40:00,2016-12-09 16:01:00,14580.0
APRE,2019-10-03 10:19:00,2020-08-18 16:00:00,25494.0
APRI,2015-09-29 09:30:00,2019-01-23 18:11:00,115385.0
APRN,2017-06-29 10:28:00,2020-08-18 16:00:00,276960.0
APSA,,,
APSG,,,
APT,2015-09-29 09:45:00,2020-08-18 16:09:00,114880.0
APTI,2016-09-23 10:24:00,2019-01-09 18:20:00,149850.0
APTO,2015-09-29 09:30:00,2020-08-18 16:00:00,172266.0
APTS,2015-09-29 09:30:00,2020-08-18 16:00:00,278869.0
APTV,2015-09-29 09:30:00,2020-08-18 16:00:00,470052.0
APTV.A,2020-06-16 09:34:00,2020-08-17 16:20:00,1886.0
APTX,2018-06-21 10:40:00,2020-08-18 16:00:00,83374.0
APU,2015-09-29 09:30:00,2019-08-21 16:57:00,223651.0
APVO,2016-07-20 10:25:00,2020-08-18 16:00:00,154631.0
APVOV,2016-07-20 10:25:00,2016-07-29 16:00:00,578.0
APWC,2015-09-29 12:44:00,2020-08-18 15:25:00,8856.0
APXT,2019-11-05 09:04:00,2020-08-18 15:35:00,2175.0
APXTU,2019-09-17 10:24:00,2020-08-18 13:53:00,1130.0
APXTW,2019-11-05 08:44:00,2020-08-18 16:01:00,1023.0
APY,2018-04-27 11:16:00,2020-06-03 19:58:00,165277.0
APYX,2015-09-29 09:30:00,2020-08-18 16:00:00,120588.0
AQ,2017-11-03 10:29:00,2019-09-18 17:47:00,106397.0
AQB,2017-01-09 12:49:00,2020-08-18 16:19:00,59796.0
AQBTV,2017-01-09 12:49:00,2017-01-18 16:00:00,37.0
AQMS,2015-09-29 10:31:00,2020-08-18 16:00:00,228114.0
AQN,2016-11-29 09:30:00,2020-08-18 16:00:00,213653.0
AQNA,2018-10-23 09:30:00,2020-08-18 16:00:00,14822.0
AQNB,2019-05-28 09:31:00,2020-08-18 16:00:00,12382.0
AQQ,,,
AQST,2018-07-25 10:23:00,2020-08-18 16:18:00,101285.0
AQU,,,
AQUA,2017-11-02 10:12:00,2020-08-18 16:00:00,216605.0
AQXP,2015-09-29 09:30:00,2019-08-09 16:00:00,138070.0
AR,2015-09-29 09:30:00,2020-08-18 16:20:00,486106.0
ARA,2016-04-21 10:03:00,2020-08-18 16:00:00,176864.0
ARAV,2015-09-29 09:30:00,2020-08-18 16:00:00,198447.0
ARAY,2015-09-29 09:30:00,2020-08-18 16:00:00,359407.0
ARB,2020-05-07 10:36:00,2020-08-18 12:41:00,374.0
ARBA,,,
ARC,2015-09-29 09:30:00,2020-08-18 16:03:00,188631.0
ARCB,2015-09-29 09:30:00,2020-08-18 16:00:00,285646.0
ARCC,2015-09-29 09:30:00,2020-08-18 16:00:00,464272.0
ARCE,2018-09-26 11:30:00,2020-08-18 16:00:00,64988.0
ARCH,2016-10-05 10:07:00,2020-08-18 16:00:00,249255.0
ARCI,2015-09-29 10:37:00,2019-09-10 16:00:00,39860.0
ARCL,,,
ARCO,2015-09-29 09:30:00,2020-08-18 16:22:00,326687.0
ARCP,,,
ARCPP,,,
ARCT,2015-09-29 09:30:00,2020-08-18 16:00:00,146579.0
ARCW,2015-09-29 09:30:00,2020-08-18 14:08:00,21861.0
ARCX,2015-09-29 09:43:00,2017-12-21 15:40:00,36078.0
ARD,2017-03-15 10:27:00,2020-08-18 16:00:00,101140.0
ARDC,2015-09-29 09:30:00,2020-08-18 16:00:00,146259.0
ARDM,2015-09-29 11:17:00,2019-02-19 15:59:00,38582.0
ARDNA,,,
ARDS,2018-08-14 10:21:00,2020-08-18 15:57:00,7350.0
ARDX,2015-09-29 08:05:00,2020-08-18 16:00:00,266919.0
ARE,2015-09-29 09:30:00,2020-08-18 16:03:00,394718.0
ARE.D,2015-12-18 10:46:00,2019-10-04 16:03:00,5475.0
ARE.E,2015-09-29 09:30:00,2017-04-13 10:48:00,4250.0
AREC,2015-11-25 09:38:00,2020-08-18 15:59:00,13760.0
ARES,2015-09-29 09:46:00,2020-08-18 16:00:00,238775.0
ARES.A,2016-06-14 09:32:00,2020-08-17 15:10:00,40847.0
AREX,2015-09-29 09:30:00,2019-11-19 15:40:00,242310.0
ARG,2015-09-29 09:30:00,2016-05-20 17:09:00,55994.0
ARGD,2018-05-07 10:19:00,2020-08-18 16:00:00,6508.0
ARGN,,,
ARGO,2015-09-29 09:30:00,2020-08-18 16:00:00,206246.0
ARGO.A,2020-07-21 09:30:00,2020-08-17 16:10:00,1572.0
ARGS,2015-09-29 09:30:00,2018-12-04 15:59:00,130238.0
ARGX,2017-05-18 10:50:00,2020-08-18 16:00:00,134490.0
ARH.C,2015-09-29 09:30:00,2017-12-29 16:02:00,19346.0
ARI,2015-09-29 09:30:00,2020-08-18 16:00:00,422863.0
ARI.A,2015-09-29 09:35:00,2017-08-01 10:54:00,6228.0
ARI.C,2016-09-02 09:31:00,2019-06-07 15:55:00,15975.0
ARIA,2015-09-29 09:02:00,2017-02-15 17:53:00,136895.0
ARII,2015-09-29 09:30:00,2018-12-04 16:00:00,125336.0
ARIS,2015-09-29 09:59:00,2017-08-29 15:59:00,20313.0
ARJ,,,
ARK,,,
ARKR,2015-09-29 09:30:00,2020-08-18 15:42:00,8433.0
ARL,2015-09-30 11:53:00,2020-08-18 15:59:00,10553.0
ARLO,2018-08-03 10:06:00,2020-08-18 16:21:00,162159.0
ARLP,2015-09-29 09:30:00,2020-08-18 16:00:00,299670.0
ARLZ,2015-09-29 09:11:00,2018-08-20 18:32:00,189486.0
ARM,,,
ARMF,,,
ARMH,2015-09-29 07:51:00,2016-09-02 16:05:00,92941.0
ARMK,2015-09-29 09:30:00,2020-08-18 16:01:00,455371.0
ARMO,2018-01-26 10:53:00,2018-06-21 16:09:00,22449.0
ARMP,2015-09-29 09:39:00,2020-08-18 15:50:00,109512.0
ARNA,2015-09-29 09:30:00,2020-08-18 16:00:00,393997.0
ARNC,2015-09-29 07:50:00,2020-08-18 16:00:00,498928.0
ARNC.B,2016-11-01 09:33:00,2017-09-29 19:39:00,12302.0
ARO,2015-09-29 09:30:00,2016-04-21 13:51:00,42883.0
AROC,2015-09-29 09:30:00,2020-08-18 16:00:00,403706.0
AROW,2015-09-29 09:30:00,2020-08-18 16:00:00,48781.0
ARP,2015-09-29 06:51:00,2016-07-12 16:02:00,48038.0
ARP.D,2015-09-29 09:30:00,2016-07-12 15:54:00,6705.0
ARP.E,2015-09-29 09:30:00,2016-07-12 15:47:00,2087.0
ARPI,2015-09-29 09:30:00,2016-02-29 18:49:00,25457.0
ARPO,2017-08-08 11:48:00,2020-08-18 16:23:00,62599.0
ARQL,2015-09-29 09:33:00,2020-01-15 16:17:00,225108.0
ARQT,2020-01-31 11:37:00,2020-08-18 16:00:00,17247.0
ARR,2015-09-29 09:29:00,2020-08-18 16:21:00,378958.0
ARR.A,2015-09-29 10:00:00,2019-07-25 12:36:00,8674.0
ARR.B,2015-09-29 10:00:00,2020-02-26 16:02:00,33087.0
ARR.C,2020-01-29 09:30:00,2020-08-17 15:58:00,10341.0
ARRS,2015-09-29 09:30:00,2019-04-03 16:35:00,325676.0
ARRY,2015-09-29 09:30:00,2019-07-30 08:17:00,370474.0
ARSD,,,
ART,,,
ARTC,,,
ARTG,,,
ARTL,2017-11-14 10:48:00,2020-08-18 16:26:00,18275.0
ARTLW,2019-06-21 14:20:00,2020-08-13 13:20:00,789.0
ARTNA,2015-09-29 09:30:00,2020-08-18 16:00:00,56018.0
ARTW,2015-09-30 09:56:00,2020-08-18 15:59:00,16554.0
ARTX,2015-09-29 09:30:00,2019-12-18 16:00:00,138604.0
ARU,2015-09-29 09:38:00,2017-06-20 15:02:00,6818.0
ARUN,,,
ARVN,2018-09-27 10:36:00,2020-08-18 16:00:00,93672.0
ARW,2015-09-29 09:30:00,2020-08-18 16:00:00,382016.0
ARWA,2015-10-02 09:32:00,2016-12-28 16:00:00,629.0
ARWAR,2015-10-05 15:13:00,2016-12-28 18:54:00,751.0
ARWAU,2015-10-02 09:30:00,2016-12-20 15:16:00,117.0
ARWAW,2015-10-05 15:14:00,2016-12-28 18:55:00,1468.0
ARWR,2015-09-29 07:04:00,2020-08-18 16:00:00,421073.0
ARX,,,
ARY,2015-09-29 09:46:00,2015-10-27 16:02:00,376.0
ARYA,2018-10-05 10:04:00,2020-08-18 16:00:00,8035.0
ARYAU,2018-10-05 10:04:00,2020-07-01 15:48:00,1624.0
ARYAW,2018-12-12 15:16:00,2020-07-01 15:56:00,1913.0
ARYB,2020-07-30 09:57:00,2020-08-18 15:53:00,52.0
ARYBU,2020-06-05 10:30:00,2020-08-18 16:00:00,2253.0
ARYBW,2020-07-30 11:05:00,2020-08-18 15:59:00,29.0
ASA,2015-09-29 09:30:00,2020-08-18 16:00:00,127427.0
ASB,2015-09-29 09:30:00,2020-08-18 16:00:00,430544.0
ASB.B,2015-09-29 12:44:00,2016-09-14 15:29:00,1051.0
ASB.C,2015-09-29 09:32:00,2020-08-17 15:51:00,7139.0
ASB.D,2016-09-21 09:31:00,2020-08-17 15:32:00,14764.0
ASB.E,2018-09-28 09:35:00,2020-08-17 15:52:00,5125.0
ASB.F,2020-06-18 09:30:00,2020-08-17 15:59:00,2079.0
ASBB,2015-09-29 09:30:00,2017-09-29 16:00:00,4451.0
ASBC,,,
ASBCW,,,
ASBI,2015-09-29 12:30:00,2015-12-31 16:00:00,538.0
ASC,2015-09-29 09:30:00,2020-08-18 16:00:00,253426.0
ASCA,,,
ASCMA,2015-09-29 09:30:00,2019-08-30 12:50:00,117058.0
ASD,,,
ASEI,2015-09-29 09:30:00,2016-09-09 16:00:00,27959.0
ASF,,,
ASFI,2015-09-29 09:35:00,2020-08-14 15:59:00,18623.0
ASG,2015-09-29 09:30:00,2020-08-18 16:00:00,129019.0
ASGI,2020-07-29 10:00:00,2020-08-18 15:32:00,948.0
ASGN,2015-09-29 09:30:00,2020-08-18 16:00:00,312478.0
ASGR,,,
ASH,2015-09-29 09:30:00,2020-08-18 16:00:00,389208.0
ASI,,,
ASIA,,,
ASIX,2016-09-15 10:33:00,2020-08-18 16:00:00,213822.0
ASLN,2018-05-04 12:50:00,2020-08-18 15:57:00,35006.0
ASM,2015-09-29 10:41:00,2020-08-18 16:22:00,164718.0
ASMB,2015-09-29 09:30:00,2020-08-18 16:00:00,189706.0
ASMI,,,
ASML,2015-09-29 05:13:00,2020-08-18 16:00:00,423780.0
ASN,,,
ASNA,2015-09-29 09:30:00,2020-08-03 19:59:00,440795.0
ASND,2015-09-29 09:35:00,2020-08-18 16:00:00,169777.0
ASNS,2017-11-16 10:41:00,2019-03-13 17:58:00,33349.0
ASP,,,
ASPM,,,
ASPN,2015-09-29 09:30:00,2020-08-18 16:11:00,80797.0
ASPS,2015-09-29 09:30:00,2020-08-18 16:00:00,225742.0
ASPU,2015-09-29 09:30:00,2020-08-18 16:00:00,61231.0
ASPX,,,
ASR,2015-09-29 09:30:00,2020-08-18 16:00:00,142396.0
ASRT,2015-09-29 08:18:00,2020-08-18 16:19:00,423527.0
ASRV,2015-09-29 12:02:00,2020-08-18 15:30:00,23389.0
ASRVP,2015-09-29 10:05:00,2020-08-11 14:24:00,3558.0
